"response","predictor1","predictor2","predictor3"
234.504241569572,59.2226746787974,28.4912666806681,78.5774653255821
324.78585729669,70.5008468562714,30.397509976642,115.582053337029
235.962798892075,45.0896883394346,34.8063207590484,90.7027592099241
176.427670016919,26.9083112435919,22.7176704146179,72.5611024967301
198.269328761416,60.0573852446226,26.0913014423396,59.4891550300577
187.645300738555,42.9079923741761,31.6020115715831,68.351966507895
225.922370146515,43.1199138353264,27.776090108315,86.8577678579466
217.740802815761,60.255713696967,36.850019969855,70.981307058867
237.80684469182,47.1522699294899,33.3662693167742,90.2846024046138
191.342467322572,37.7928228774546,30.3608337620738,73.3132389566044
225.223201783952,51.8130347974915,22.4612134123166,77.8888018241105
191.120831646361,48.6110863756096,30.1305011266312,65.3898065438434
299.255827241563,50.0576418589989,28.417920659015,118.100871698174
243.191797962805,53.8528040112633,29.488267432397,86.6524346294079
228.193158537811,46.2933996820759,24.0922038647216,84.612672809989
164.18480546481,56.4437654851883,32.4932902191496,46.1627517023187
247.889157004702,47.7951343818125,24.8052177984648,93.1958379909865
187.879651071698,53.317819639157,28.868890092788,59.5275282224058
202.09746712725,60.9683901314935,31.9071291472568,62.169568512914
267.696816993222,54.351814908338,26.0824210549348,98.366823420433
200.314887759529,46.7406841446877,32.9149570284003,70.9459870698354
174.256781699702,61.4880761845109,23.4174479917415,45.0325543999364
313.578261908132,59.9350385596212,15.9511266051973,115.398082197787
135.093669816056,55.4839695950807,32.3248399539293,32.4518614921496
246.940274717395,52.3873173511144,34.202699134805,91.4562305971917
253.849366193995,43.7209392396063,28.5707728820431,100.344984981692
217.120542315481,63.6065244853001,32.520631272958,67.3806426667893
234.787345077984,43.9974041285287,24.2204173745816,88.8857410282311
273.364575375287,71.8733299301658,29.3642569658717,88.7826077677711
294.440585016797,65.3261062618519,20.2924081197969,100.81246305829
233.626827836181,47.6429964089952,35.9059044571926,89.6819877590504
193.996777565118,39.7357909969322,39.2995543077158,75.1023244181495
246.009529940951,42.895934363007,35.3700613014099,98.3198411588042
259.603030724352,52.5688370915653,29.8632651679313,96.0124471301953
181.466188612684,47.5330812153763,29.8333482886204,61.2686193172841
164.951668144637,46.5245740060227,22.4196618842445,51.9842513200854
211.450480064637,40.4838143273498,33.9519267194411,83.2055507998636
211.683476160316,49.5497227519108,28.9463290965411,74.5207525044963
175.925471570412,42.1509553054292,26.7162853731946,60.2892177487541
205.857864821554,33.3205806341186,22.9398710367085,81.6786135903007
166.92171953365,46.1977347971224,28.5011875167686,53.6000694702619
246.271621344815,59.1899660906077,25.7546943249165,83.224527026524
191.509499067979,44.2465303739161,28.0148473983608,67.5014322491616
274.352912184983,56.0796432222503,23.912000061182,99.1432854838496
291.967743746525,33.8211729171084,38.4379474147285,128.489782823231
184.984878313683,49.4443803447546,29.9199873639602,61.6804151262642
269.877377466366,55.1940720394346,35.3747253863619,101.15328341886
265.426698722501,53.0115336216671,16.9915016487117,96.5029945553657
222.904550801127,51.0567619414894,27.7340108500258,78.5961155138928
197.831616317976,43.5929399169462,26.6225885420396,70.9270725188597
277.355981087937,41.5029565396642,23.8853691031704,111.50615413675
123.648365230372,39.7587120939509,37.7330457711205,39.8908436352751
202.027484474957,51.1764659710013,22.9235904011525,67.1361041681267
153.808684833215,40.525253858152,31.5919513020401,51.2631311268445
270.074770719634,45.0944255629933,34.2321814278985,107.906268778922
212.505579645066,47.4390780780175,30.8909509420901,76.1859313471029
231.521540152768,68.4386200523221,25.6237226125224,69.5065760106066
338.191658293356,43.4805009830454,34.7058290336208,143.680889481327
224.551444761872,52.3538657228486,30.8529404092042,78.9992546422474
210.754707346698,50.7796084956371,24.6825104680898,71.1250137626695
223.725408567043,40.3814336586987,23.0597547619897,85.9973050027229
154.830215958497,49.286919138764,40.4335871724657,48.6315075849006
263.881811812459,64.4455085842335,26.6074842729078,89.8060528534413
230.057707453703,54.5150405307921,20.7221417304098,78.0767359784007
239.734341247452,50.4123292199294,32.6662968137683,89.3705024506029
177.705509154596,45.7750316766038,31.5511512803045,60.3525872812429
154.502070742001,29.4675277845948,23.230828321387,59.5403231570411
216.700488622113,61.3133721341418,20.2852179320902,66.1317067344763
172.030672151511,35.3935992907518,29.418487414207,64.6402085381443
284.32899345947,57.3994751087733,35.6969814585471,105.980999333672
312.314044719163,69.0910356921748,33.1806201759107,111.582911236162
196.726134511875,35.561068390282,27.5353128791901,76.8621609392187
220.026328617682,57.0178433537471,25.8290588420781,72.8212687883064
204.752202526009,47.3780251059753,31.3553337837527,73.4192233915666
203.410490996045,34.2785584085451,30.7867667360808,81.3847295570603
204.032003125915,34.8533234621825,33.1485587334636,81.9380846740211
212.676846538193,33.9846382642541,28.0210102485555,85.8006877553114
182.349955506257,44.690934778297,34.4967702660155,65.0664211790749
167.393408020314,35.382444150041,25.8459423633188,63.0620722235936
280.852521710757,56.8791677297583,28.3472764994002,103.941553274922
231.657059879065,71.0010894052567,33.7040726186295,69.0274527779335
213.050873760757,37.1296952396482,34.9498580431356,86.060913904509
235.22091496806,57.8773884747518,20.3074764927331,78.8605893239334
195.77349442373,57.6904224100091,30.5359520350808,60.8430121569866
251.5138067525,53.3220257895012,33.0438950586732,91.8212381882301
219.069075239809,39.9162339172299,22.7458784325468,83.4620974698591
275.176722605823,48.8054739336934,32.4031279993761,107.99566712425
224.016972381453,47.1960466482975,25.859128648016,82.3491916925398
214.805832914225,55.6298953322048,35.1012650608221,73.3690848359829
227.233537781722,46.2756124389617,32.6924101605132,85.5658982661073
189.196377802294,59.7697338668562,33.845261474978,56.2881670192932
181.703786519743,46.2541914223299,30.6035966464352,63.2821189321281
258.065682699147,60.5271146557933,34.3182421707888,90.2054650227886
190.491680256853,39.5082299333393,36.9025726415727,73.337581975521
197.113392405497,37.3984475524189,39.8312400772782,78.6807810729507
265.424462720896,82.410399349424,29.8580247262547,77.695565811561
195.682604772321,45.8314241183957,18.754744548338,66.9897476245094
146.198818309064,52.9822759154072,30.15763002297,39.6262268183517
247.031932244756,56.3656967403385,31.0278060422499,86.9766994035319
247.6254083355,45.1621937429126,29.223273264278,95.2327901529372
178.218650158005,55.1686204431361,32.8414431038854,54.2256752929975
286.908093919459,53.6896452738509,35.0533898225713,109.648054369172
235.955030208538,47.8461949235831,27.4100878491609,87.7030964737447
279.392782814299,50.6529303352532,28.5295233642194,106.832805899877
183.17162679244,49.6593274626154,31.9892110440017,60.8565905751542
262.306247276959,71.2845189901618,27.2488812925543,83.335625767085
208.574611777965,42.5866390372717,30.4563369174412,77.9997208212238
243.585722597214,39.0400373292534,20.1914620055735,95.3701486376355
204.210442990737,50.3778839917108,24.4005013930119,68.4828086417461
230.063289597137,53.1048074944314,23.3612226219794,79.7980465609508
160.065757841558,54.3652347891018,25.7318815163638,44.4268170251211
188.130599461146,45.4163466728889,26.5334773603467,64.44757114259
211.448526887088,39.3667386602881,31.9115257127319,82.5006776733022
212.069209418828,62.6318517608949,34.9105650126132,65.8735701522355
217.492221587292,46.5034961204645,26.3630823545623,79.1286102837704
195.0534004956,41.3448713734663,25.01580508811,70.6414805214956
245.528478914855,47.637204310589,24.7915557050525,92.1386027232298
268.44371727153,48.0282410565145,27.9270563681816,103.369766174991
206.529145538217,61.0992028971364,28.8048546592372,63.5499717438495
208.317978187987,50.847372921972,32.4180876691913,73.8592688281054
291.361611707299,57.5405378518452,28.393375789158,108.795225167395
132.886207946428,45.0070798282774,19.6075536556999,36.0215349163259
214.534676412596,52.144453095816,29.5428286222493,73.6032441651853
295.998613583648,46.7531408850917,35.9359340532578,121.294085682867
307.931928044978,50.9458352817357,35.9580063425516,123.871801381285
219.570316606196,41.0463664202246,26.0551839094439,83.131906467003
172.229160984806,36.8919846667203,22.2611172818121,62.7278209877272
253.937046453104,69.9721338474797,42.2903024593264,83.3091483898088
205.778776052027,56.0070882367242,29.1878902876029,66.9445120810596
262.288666107398,37.4872863837506,29.5127437494719,109.05634564583
180.609013756532,43.8883408331958,32.1028709434907,63.8703468859391
224.180323023737,38.1451991540269,21.9298027169044,87.458231904175
282.40414578294,71.9881034888372,26.3589044440436,92.3970014913738
215.76709774675,63.1241297643351,22.29778797355,64.849796786083
251.76868705503,47.3485494330365,26.534526929947,97.0304936301237
202.802243969651,55.4319405923209,30.5942471650228,65.0414005816739
247.196691820587,45.8566005208114,23.1764527100654,92.6047965930796
257.146723464771,45.2375310538442,32.9499133968366,101.933232662071
170.741772942765,42.1139716214976,31.4467201440867,60.2311415523359
262.036355496055,44.0538273254049,25.4789248718968,102.159900819592
228.614774828653,66.5090746733669,31.1316247119053,70.2093425757517
233.370112373708,49.4597187491456,33.7404058124692,85.8870677687394
229.13769238665,51.1924523642758,35.3054762663087,84.0367494457754
212.676844783273,52.4368742959909,28.9357586067674,71.456072273236
251.311885002199,62.3247587848534,29.5318160304448,85.3620573999557
167.012507198213,44.8393616905522,29.5664293250904,55.3913814915232
199.204539447029,40.0749284960796,37.2073087802752,77.2772625563007
277.950697203998,66.7569693240319,35.62535946139,96.5158166333034
126.952146059675,45.5883678309471,34.1720078387852,36.5175070154137
152.363918143642,42.7693403006013,28.5632960007965,50.2414762528349
158.667957123213,37.6372688111671,31.866207170832,56.7612488480606
139.246963799127,37.152842776822,32.0164516561035,48.2182061170914
234.037120567322,44.2602652070201,24.7916335285534,88.3916607859272
197.08304738862,56.1798581716653,21.3584774233963,60.1414330048798
151.086092848597,61.0984813892972,33.2091501382581,36.7090582934205
210.800329787512,57.0758835383559,22.3534473440979,67.248624698391
202.169247573052,46.3634270290475,30.008418442421,72.1872949705039
255.448409008564,50.597499373846,31.2512391067417,97.1357094755622
165.452732186245,42.9540353631993,32.8193369515294,57.9249572800234
257.143335517212,42.8278183842599,30.9471311875741,103.225785114774
252.957721762868,58.8465049897692,26.3357309685144,87.9672543125721
219.901471793197,39.8440742139646,34.9318292994773,87.2470431527109
215.480285800866,69.5529396549246,38.6931688345312,62.9494865937099
296.073650120055,49.0968040603415,34.4058940446272,119.073357597961
224.940052389459,52.1453882662922,20.2817454933801,76.7145833580569
136.326785351587,42.6147229526043,36.9978809270147,43.5020483164333
205.380518461028,44.2561131023673,29.7197202690687,75.9228705721501
124.501910086319,36.8298386769476,32.6245713965965,41.311118585359
207.104242355887,48.1707461162727,33.1101661793553,73.7897976842665
212.381862026752,54.1898240492446,29.5165696339665,71.5554599362076
255.105226425428,53.2430434416138,29.6236840117564,93.6365938080682
249.416634241562,42.1846351294525,35.0957853466545,100.18992371475
180.287453781595,42.11378029146,33.5580096124312,65.4779007019769
244.680065454808,44.9780128165714,34.9513112302212,96.1221773675005
296.317902676909,64.9606066984635,41.9146334761516,108.486462193375
174.796485629459,38.6269637933426,33.3220793184704,64.3171199031471
194.573267210466,48.209484056198,31.0369057869265,66.9519126700133
282.178547554943,69.0236182167893,18.9468344471219,93.0155672630736
220.833092887379,48.9902511467119,43.4585700162306,83.6609593988787
225.400097674259,36.4015929617861,27.5866158910185,90.9754992088857
264.607768166001,43.3523056472594,41.873673575477,108.093685890951
245.121294665033,54.8545997890488,31.8732178400249,87.7416623915279
254.886426997886,46.2439712833023,37.692150994484,101.034025403507
240.644583411,44.3812363645022,29.4514483941188,92.4581092467439
233.774009804959,46.5608276587154,32.5573537734906,88.6724077961771
238.145253786068,50.9049664713922,31.0697898982113,87.7216887636882
299.557057948156,65.9850877114583,29.0693965031325,105.826466089162
183.406255741226,49.1143488786112,29.3980308768875,59.9548025257869
192.907065734495,60.8079949615152,35.0641716792213,57.8963454168501
256.834797609215,56.3075411565057,28.9927092651425,91.8389200679442
220.945778109768,48.8636010449386,19.811587527796,77.6062067173377
204.024800076984,34.670979971094,29.0205537558509,81.4801042336992
242.414288274837,44.7888268244748,32.6989530276814,94.825547543428
242.589456801526,45.1012954686153,33.0822785817572,95.0659009569815
211.615724044764,50.4715443276153,33.0828390873872,74.7465899327645
234.196885701492,63.0019867766682,21.5394923956546,73.7491226200579
261.783329354756,72.9307897383109,31.843710290056,81.4719721801574
285.098432123787,65.4758105898377,34.8392960497353,101.260355785895
235.023014621906,48.6684903567106,36.3828934073383,88.5204097335801
255.339845770796,32.4347260444236,28.8751936447794,108.660150216464
218.718151531698,46.1122013592826,28.390537069086,79.8472625916006
265.634493490575,50.8920722307329,37.4391891593902,102.513352104415
274.42185147472,58.4501300406744,21.6603597711034,97.6600462203449
262.94754885368,59.6252796848427,27.8158501154344,92.2416692180014
250.648770505929,56.8430942941646,32.2873103967873,88.2940141355693
195.402762288936,36.0472565020053,21.9111311730939,74.4023520571496
228.639598589094,58.4964304563335,31.3981393121588,77.8192498166154
222.20626065795,45.5344278357278,39.389320105261,84.5879099141693
228.128250424096,51.7480270016126,29.9796967328183,80.9777778135857
262.509809683626,50.7455117717373,28.6077298751821,98.8644893677244
223.844673640905,54.2816676497051,32.3745585701703,77.8136575362714
221.102938586054,50.2467498282614,28.6046391460635,78.5924615682435
176.838168579346,33.3252490241434,34.0670018703953,70.3136182486867
225.749030735707,57.3649596477344,34.5221773222485,77.2332734291334
226.310054931676,53.8602656834968,30.0134583061506,78.6246871539231
128.476169034404,47.3434837472178,24.1165392112514,33.7252845220117
173.67459847105,51.1814451104668,23.4088963627046,52.7033660557137
224.700434117253,51.3403864536846,27.0350131717234,78.5502618009608
214.219695896114,52.21019468561,33.9869025027492,74.69432450271
205.507181974458,66.4084616597749,20.2089741267154,55.9826134358513
143.677661409306,47.8094962106652,20.5683742063373,40.1692364791396
213.035454308106,51.6806538388466,26.7311008761995,72.9126156017315
266.296851906578,61.6838387306909,31.9719742399029,93.0699153138855
310.958170880436,60.5418102337692,25.432169759175,115.464772638551
237.98961665165,61.4526311038036,34.4337451854803,79.2308641258132
272.197140672842,44.2253199894044,31.6668498507759,109.863696812554
256.949245013934,70.0248273029283,29.1468019088069,81.6604431527194
226.726559223361,50.6670087093018,34.0941406826589,82.3106420851912
263.146547599471,68.6685184470686,31.9418258140968,86.4965062669749
168.81778288349,36.4909731396929,27.7703248639392,62.5884550947816
221.118174730619,50.2098358635424,31.1555746720908,78.9656357421023
275.436678629387,62.4991457096922,33.237566789888,98.168953975845
180.102263167192,42.847578127772,31.7814167243102,65.0054842629562
199.835879562976,42.4731103178226,26.7099489602526,73.5678786022408
160.815759811018,40.6146129639311,34.276011025321,57.0445849908149
219.760795924354,39.4748672066126,35.7646811277931,87.0870439289871
234.331366046361,45.628404668196,31.3813727827167,88.4959956477804
253.860801449737,53.3117917295898,30.7205233123109,92.9669470244816
144.565095595156,29.8578950207928,29.6218745961008,55.603799369662
224.821923391379,52.1198043337229,40.8070792315139,82.1447006950953
203.145082283968,62.3667504641657,31.381577660679,61.1188461670031
252.539413535614,70.3757401824043,29.2085298565003,79.9923070256795
302.782324917641,63.0117599220059,17.4604109890137,106.852478400122
217.588260809851,57.5677476379596,22.1735911748473,69.9294942613145
226.295238625465,32.7326960088567,29.6116339969472,94.3336664187765
183.128939565288,43.9849329199322,31.0314702242155,65.0066283183261
197.224377851258,46.4795354341738,31.3843622943081,70.4294357909939
248.828850236895,57.0352390275689,34.1075339022431,88.7744350117323
194.368915284296,48.9432866599623,29.0292379533977,66.4177545908426
134.059783394916,37.4135137193983,36.0729439724128,45.9407032970913
301.386271219556,66.8443570809412,25.3924197856521,105.303368704267
254.538757119394,59.1139129179596,23.9577863977847,87.2071447575969
205.047488323046,52.3743027249103,23.8550691122309,68.3272111887982
161.149556810825,62.1810861032581,33.7114851209326,40.118424253388
279.373446844456,36.6122571276503,29.5854002883039,118.044195427986
365.696311109754,56.608202977898,33.9490896091025,147.807416425431
224.433843348856,44.7708762368658,28.6614678922146,84.1496081471091
269.598613013585,56.8374552185071,27.0405394889359,96.9961329502238
270.60728746258,49.3917804533993,28.1582371243675,104.491206241483
210.743882384562,56.3296071303145,20.7369158787914,65.9639113292278
231.750922489486,63.3551761505939,24.1519236979294,72.9760754088692
158.75076728549,50.072900903169,22.7898267682077,45.4575792670961
206.236705902557,60.1755863695209,35.2716113598767,65.2684353545626
231.230783172065,38.1156596485202,27.013349543186,92.4481956577223
196.738724145223,42.7839555956398,33.9472992639509,74.1856802151826
232.328405580682,65.1921771138818,37.5824530084598,75.7157693163385
224.596534258116,53.7738797302393,29.0411259544503,77.7488089699497
117.788133672906,29.4777717956627,31.4193945317618,42.7266603500879
238.540625732367,36.3596254791762,21.2446624030196,96.7525986846334
165.67068476487,47.9921898441088,25.906651112401,51.1301422212916
228.902337909237,58.6577940433449,30.2810742469142,75.828596751687
202.038179167667,48.9811674428478,31.4954345166808,71.2287307588234
225.989855261502,56.2418747202065,26.2030094135056,75.628123662876
288.037931744828,59.5900537778783,43.424294996134,109.199318894716
225.804201085372,66.7105482886294,27.7080493045381,68.3588016416926
193.28440101792,50.5601673327496,30.3212177831502,64.3380480857621
160.677971589348,49.480180938191,33.2489593357676,49.6069201011231
163.689388331717,32.4676264085773,29.86990682613,63.886038367775
179.0648076297,50.9932759408783,26.7821630648644,56.6763058526452
227.150669250593,44.2814994210444,35.2265283198165,88.1589239249659
170.17036676951,40.2599041719591,38.077726616036,62.7399150798425
230.978247698603,48.2009376895246,29.8515301447508,86.0808407005627
228.332054272179,60.1494317274366,32.8113367270153,77.0714502430416
137.479629001369,30.0725151131142,29.5129375074868,51.3287564017839
184.69883413175,45.7272071279457,35.0822760885108,64.187844285546
262.589442401458,51.1663728358271,24.2191630287007,97.7022491011535
240.683881814467,41.0679242994505,41.6043011199724,98.0615217190914
309.732800445275,53.3390294249922,26.9823437610583,120.111465486013
234.149673809056,54.1142992061573,22.7057529278095,79.9283938320044
164.102823552127,49.6696384072401,28.2454108640347,50.0834637203572
155.111738767747,25.3410180623997,30.733542420725,64.6316594596968
272.053222910639,75.7145814586664,38.1181060384011,88.169770096803
294.730896022635,47.947007425318,34.5560483838566,118.002726697894
236.461264466243,56.5119328158767,30.7122921602289,82.2001824687945
274.792189095942,52.7376649103655,23.0525823800592,102.807736502569
271.056648406733,60.2467323481835,25.6698112766394,95.3616260938452
188.822660981699,58.1765944637409,29.1835753388535,56.6381675576533
207.685237929993,47.9020682877149,42.765130567303,76.5777469547028
284.366150940317,53.7816777220851,20.6988621289079,106.105230726954
240.477431660045,40.5459116887611,35.6552732592301,97.5219221919183
257.21189639767,58.5692301089932,27.3638287138304,89.275922831356
232.362683250611,45.3896166111565,38.3299544999371,89.5422849075376
243.606604442283,74.1677335378821,24.303996800133,70.171893995812
146.7613198896,33.4895110431181,30.7181161733137,53.612293733116
270.810131322849,45.3601275703398,24.5022452914862,105.908515816626
175.731243521938,58.2537986275924,34.5175821318084,51.5956101666614
189.941906754965,55.1013254687866,37.4188974436904,61.2220816058834
235.498304732892,44.10518961485,39.7536050320058,92.5792998503968
157.9801385188,40.0321925779248,33.9880032879476,54.756109012208
196.519171070593,51.444757047107,39.2163312728891,68.9625917345442
172.63058446261,49.8569258683309,36.2321195433082,56.3440098643504
221.956805612627,32.0971876273594,29.3406254408799,92.413271154579
240.123594921459,50.3455106713385,32.3851861914235,88.9262603327619
243.601005746539,51.9023031569246,25.1400289426203,88.4376938654738
244.523993156142,51.7472639698184,29.073989152995,88.8492954429127
225.633079203981,39.4498295739732,36.1048185417441,91.1449149275788
254.868909993485,54.7613327830263,32.7064207174118,92.7871298394103
164.696248164374,63.7857013695924,32.2867866581267,40.6267688665156
227.770176202995,54.5623640317981,24.809344801564,77.0236727728026
210.418144724911,38.6441152962566,26.9774338483294,82.249276251038
248.445622943095,45.6435453030809,26.1769699312322,94.4935240529552
178.946890221113,53.4610361955361,31.9764793500675,56.2502784798943
194.497557539907,43.5295436868173,25.0474618476672,70.0079962036817
147.598802535396,28.4235366498472,32.8102069504953,58.5271401849768
282.490671811909,58.8425082002821,24.4179179403323,101.144804254194
256.906829740962,41.7052238837548,39.1426522906768,105.581451664187
245.511727285388,44.2643972923172,32.3029567473905,95.7535345071847
197.554557121199,65.0390060900453,26.4949819387337,55.5519323484602
228.71226431508,42.258550703946,31.2052296625061,89.0390423347331
282.491350322385,58.457315401893,28.2377340038602,103.008983727618
209.598786093274,37.3931712118122,31.8557397987983,83.3588196147292
195.162757577648,46.4545759692602,31.2176635938015,68.6778133420806
182.524543055648,49.2644398086352,24.9294291366926,58.277635187773
180.380630445498,38.3134857557564,26.0434306059026,66.6939440887969
241.291067600135,43.6525173509109,31.4979684236978,94.2969671189868
202.840060268085,49.7115844707169,38.1952595437578,71.3667779923614
239.124452636409,56.7069596873393,35.4230850433546,84.5522987988018
248.997014188874,33.4945345657489,26.8771626319095,105.898915913406
239.336260562938,46.5024576078873,34.1296145082375,91.5666988093891
288.167960707903,57.5640643854548,29.7571582362186,107.293455629471
145.10284795862,44.6119084002241,31.506568258592,45.9684039467919
215.952240723286,52.2729192167294,31.3018074536828,74.3864744057241
228.995522928361,54.9222857006443,42.877248818617,81.3013603898439
252.08453637938,52.6783501533168,24.0735559470639,91.5717858321703
186.809325865047,56.5325767947138,30.5045992950643,56.6158675694206
257.76255968478,48.7729133902262,21.1001135601619,96.1236971089458
227.757672994435,45.8632348640788,32.9491796147938,86.1478015232467
192.385721785907,23.5685104797102,35.483042358607,85.2761202720943
238.544795302698,49.0705898152053,37.2283112055058,90.1696958321009
228.761430626052,54.3028469635999,20.3742737408144,77.6728312024601
266.550493935259,55.3539884086815,32.0638474859702,98.5109219699823
237.302726056401,44.4472164868675,37.9668497569183,92.9645954746298
242.383261005665,67.7950290977515,27.9299206847885,76.995812516646
270.537067780114,52.8642441962882,28.9392473395903,100.807540386814
235.12127823141,51.2631585845889,29.8173138889763,85.8511736989236
267.943441853842,62.7226677946852,31.8250937571652,93.3750279887893
186.602642348285,42.8153377868074,33.3257993787298,68.1164471675156
277.460711397312,45.4966137607529,36.5891044185574,111.608636739718
259.229797717916,73.9745248004976,29.522562047775,79.9202211130003
256.691892585276,50.1112918722089,30.9813902273623,96.9568553778695
237.977006401222,66.3356842140831,42.4399893861073,77.9976694821462
188.33244217058,35.6149335508548,32.155494640575,74.407401860388
250.851996151166,48.094831979571,30.9437655466492,95.6887649056001
169.824884997922,53.7842390363683,23.2887843735828,48.3076671081765
247.311557591772,53.000385452058,30.0142802381111,89.5673229558806
222.935929703295,39.9436374048916,28.8933692341656,87.8713274598963
116.141285296334,50.1925927462537,29.9447708509531,26.0934126175097
221.634737823225,39.2257934688802,27.1229117936442,87.3675465706651
148.072568312171,57.1270332524428,26.5659217377865,36.6316450530599
268.676655887026,60.8477508986065,26.3961318408994,93.1960875378544
169.753851330495,27.7501230351259,28.9274774230011,70.9217253323762
208.538583114154,62.3569346230014,36.8406632401431,66.1012634953021
202.789136527394,37.5895550319151,35.2454331327966,79.8630739365467
284.828765844904,54.5476926898263,28.2001244102847,107.46104089968
212.944114638349,56.5990263814261,21.5704177273063,67.2935384556421
244.268992707013,48.0011017189857,25.7770828573202,91.1620658789755
228.541782395442,43.5488604314021,27.7111973337975,86.8231573684375
178.853254032027,51.6532102124205,30.5181900211415,56.4096274171689
160.94670613725,54.3881870071445,26.6869636214959,45.1795596533206
151.224818799439,58.833028199487,40.0334034541595,40.1482845752171
214.531485366587,29.4766301609805,28.6386623279082,91.0254842293578
202.915573969484,33.6362073194098,23.9302776488025,79.305158769374
318.958204724551,64.3040234118818,29.2936912135874,117.011434072212
264.63268141429,60.4662884711155,24.9731120920329,91.4735021652609
262.78602706779,54.3528894890768,30.7807785363766,96.9939178216522
286.277144842185,57.1517840711106,31.1681680704493,106.687671706699
217.218645485802,59.17174917641,31.7779380581419,69.9856180407005
207.205837130428,23.3907720153432,21.8907087043789,90.2019585645698
273.874245334683,61.1027709663882,31.1035564548532,97.3758654048831
